ID,Title,Content,Excerpt,Date,"Post Type",Permalink,"Parent Product ID",Sku,Price,"Regular Price","Sale Price","Stock Status",Stock,Visibility,"External Product URL","Total Sales","Attribute Name (Balans)","Attribute Value (Balans)","Attribute In Variations (Balans)","Attribute Is Visible (Balans)","Attribute Is Taxonomy (Balans)","Attribute Name (Balans-sim-karty)","Attribute Value (Balans-sim-karty)","Attribute In Variations (Balans-sim-karty)","Attribute Is Visible (Balans-sim-karty)","Attribute Is Taxonomy (Balans-sim-karty)","Attribute Name (Format)","Attribute Value (Format)","Attribute In Variations (Format)","Attribute Is Visible (Format)","Attribute Is Taxonomy (Format)","Attribute Name (Format-sim-karty)","Attribute Value (Format-sim-karty)","Attribute In Variations (Format-sim-karty)","Attribute Is Visible (Format-sim-karty)","Attribute Is Taxonomy (Format-sim-karty)","Attribute Name (Razmer-sim-karty)","Attribute Value (Razmer-sim-karty)","Attribute In Variations (Razmer-sim-karty)","Attribute Is Visible (Razmer-sim-karty)","Attribute Is Taxonomy (Razmer-sim-karty)","Attribute Name (Summa-popolneniya)","Attribute Value (Summa-popolneniya)","Attribute In Variations (Summa-popolneniya)","Attribute Is Visible (Summa-popolneniya)","Attribute Is Taxonomy (Summa-popolneniya)","Shipping Class","Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Attachment URL","Product Type","Категории товаров","Метки товаров",Status,Author,Slug,Format,Template,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date",Downloadable,Virtual,"Purchase Note",Featured,Weight,Length,Width,Height,"Sale Price Dates From","Sale Price Dates To","Sold Individually","Manage Stock",Up-Sells,Cross-Sells,"Downloadable Files Paths","Downloadable Files Names","Download Limit","Download Expiry","Download Type","Button Text",Backorders,"Tax Status","Tax Class","Product Image Gallery","Default Attributes","Product Attributes","Product Version","Variation Description","Wc Rating Count","Wc Review Count","Wc Average Rating","Min Variation Price","Max Variation Price","Min Price Variation Id","Max Price Variation Id","Min Variation Regular Price","Max Variation Regular Price","Min Regular Price Variation Id","Max Regular Price Variation Id","Min Variation Sale Price","Max Variation Sale Price","Min Sale Price Variation Id","Max Sale Price Variation Id"
18402,"Orange с тарифом «Mundo» для Европы","[vc_row height=""small"" fullwidth=""true"" el_class=""tarif-descrip""][vc_column el_class=""discripob""][vc_row_inner][vc_column_inner width=""1/3""][us_single_image image=""54783"" size=""full"" align=""center""][/vc_column_inner][vc_column_inner width=""1/3""][us_single_image image=""54784"" size=""full"" align=""center""][/vc_column_inner][vc_column_inner width=""1/3""][us_single_image image=""54785"" size=""full"" align=""center""][/vc_column_inner][/vc_row_inner][vc_column_text]
<p style=""text-align: center;font-weight: 300;color: #ff7001;font-size: 1.4rem"">Летняя акция! Подключенные пакеты <span style=""vertical-align: text-top;font-weight: 400"">x</span><span style=""font-size: 2rem;font-weight: bold"">2</span></p>
<p class=""iconset iconset_countries"" style=""text-align: center;font-size: 1.2rem;color: #333333;font-weight: 400!important"">Работает в 41 стране Европы</p>
[/vc_column_text][us_iconbox icon=""wifi_tethering"" color=""custom"" icon_color=""#4f91cc"" bg_color="""" iconpos=""left"" size=""28px"" title=""Разрешено использовать тариф <strong>для раздачи интернета по Wi-Fi</strong> "" title_size=""18px""][/us_iconbox][us_iconbox icon="""" iconpos=""left"" img=""24276"" el_class=""formatn attan""]Формат номера: <strong>+34</strong> xxxxxxxxxx[/us_iconbox][vc_raw_js]JTNDc2NyaXB0JTIwdHlwZSUzRCUyMnRleHQlMkZqYXZhc2NyaXB0JTIyJTNFJTIwJTBBalF1ZXJ5JTI4ZG9jdW1lbnQlMjkucmVhZHklMjhmdW5jdGlvbiUyOCUyNCUyOSUyMCU3QiUwQSUyNCUyOCUyN3NlbGVjdCUyM3Jhem1lci1zaW0ta2FydHklMjBvcHRpb24lM0FmaXJzdC1jaGlsZCUyNyUyOS50ZXh0JTI4JTI3JUQwJTkyJUQxJThCJUQwJUIxJUQwJUI1JUQxJTgwJUQwJUI4JUQxJTgyJUQwJUI1JTIwJUQxJTgwJUQwJUIwJUQwJUI3JUQwJUJDJUQwJUI1JUQxJTgwJTIwJUQxJTgxJUQwJUI4JUQwJUJDLSVEMCVCQSVEMCVCMCVEMSU4MCVEMSU4MiVEMSU4QiUyNyUyOSUzQiUwQSUyNCUyOCUyN3NlbGVjdCUyM2JhbGFucyUyMG9wdGlvbiUzQWZpcnN0LWNoaWxkJTI3JTI5LnRleHQlMjglMjclRDAlOTIlRDElOEIlRDAlQjElRDAlQjUlRDElODAlRDAlQjglRDElODIlRDAlQjUlMjAlRDAlQjElRDAlQjAlRDAlQkIlRDAlQjAlRDAlQkQlRDElODElMjclMjklM0IlMEElMjQlMjglMjdzZWxlY3QlMjNwYWtldC1wb2RrbHl1Y2hlbm55ai16YS1zY2hldC1iYWxhbnNhJTIwb3B0aW9uJTNBZmlyc3QtY2hpbGQlMjclMjkudGV4dCUyOCUyNyVEMCU5MiVEMSU4QiVEMCVCMSVEMCVCNSVEMSU4MCVEMCVCOCVEMSU4MiVEMCVCNSUyMCVEMCVCRiVEMCVCMCVEMCVCQSVEMCVCNSVEMSU4MiUyNyUyOSUzQiUwQSU3RCUyOSUzQiUwQSUyRiUyQWpRdWVyeSUyOGRvY3VtZW50JTI5LnJlYWR5JTI4ZnVuY3Rpb24lMjglMjQlMjklMjAlN0IlMEElMEElMjAlMjQlMjglMjIuc2luZ2xlX2FkZF90b19jYXJ0X2J1dHRvbiUyMiUyOS5jbGljayUyOGZ1bmN0aW9uJTI4JTI5JTIwJTdCJTBBdmFyJTIwc3RyJTIwJTNEJTIwJTI0JTI4JTIwJTIyLndvb2NvbW1lcmNlLXZhcmlhdGlvbi1wcmljZSUyMHNwYW4uYW1vdW50JTIyJTIwJTI5LnRleHQlMjglMjklM0IlMEF2YXIlMjBibGElMjAlM0QlMjAlMjQlMjglMjdpbnB1dC5pbnB1dC10ZXh0LnF0eS50ZXh0JTI3JTI5LnZhbCUyOCUyOSUzQiUwQXN0ciUyMCUzRCUyMHN0ci5zbGljZSUyODAlMkMtMSUyOSUzQiUwQSUwQXZhciUyMHN0ckludCUyMCUzRCUyMHBhcnNlRmxvYXQlMjhzdHIucmVwbGFjZSUyOCUyRiUyQyUyRmclMkMlMjclMjclMjklMjklM0IlMEF2YXIlMjBibGFJbnQlMjAlM0QlMjBOdW1iZXIlMjhibGElMjklM0IlMEF2YXIlMjBhbW91bnQlMjAlM0QlMjBzdHJJbnQlMjAlMkElMjBibGFJbnQlM0IlMEFjb25zb2xlLmxvZyUyOGFtb3VudCUyOSUzQiUwQSUwQWNhcnJvdHF1ZXN0LnRyYWNrJTI4JTI3JTI0Y2FydF9hZGRlZCUyNyUyQyUyMCU3QiUwQSUwQSUyMCUyMCUyMCUyMCUyMCUyMCUyMCUyMCUyMCUyMCUyMCUyMCUyMiUyNG5hbWUlMjIlM0ElMjAlMjJPcmFuZ2UlMjAlRDElODElMjAlRDElODIlRDAlQjAlRDElODAlRDAlQjglRDElODQlRDAlQkUlRDAlQkMlMjAlQzIlQUJHbyUyMEV1cm9wZSVDMiVCQiUyMCVEMCVCOCUyMCVEMSU4MiVEMCVCMCVEMSU4MCVEMCVCOCVEMSU4NCVEMCVCRSVEMCVCQyUyMCVDMiVBQk11bmRvJUMyJUJCJTIyJTJDJTBBJTBBJTIwJTIwJTIwJTIwJTIwJTIwJTIwJTIwJTIwJTIwJTIwJTIyJTI0dXJsJTIyJTNBJTIwJTIyaHR0cHMlM0ElMkYlMkZldXJvcm9hbWluZy5ydSUyRnNob3AlMkZvcmFuZ2Utcy10YXJpZm9tLWdvLWV1cm9wZSUyRiUyMiUyQyUwQSUwQSUyMCUyMCUyMCUyMCUyMCUyMCUyMCUyMCUyMCUyMCUyMCUyMiUyNGFtb3VudCUyMiUzQSUyMGFtb3VudCUyQyUwQSUwQSUyMCUyMCUyMCUyMCUyMCUyMCUyMCUyMCUyMCUyMCUyMiUyNGltZyUyMiUzQSUyMCUyMmh0dHBzJTNBJTJGJTJGZXVyb3JvYW1pbmcucnUlMkZ3cC1jb250ZW50JTJGdXBsb2FkcyUyRjIwMTYlMkYwMyUyRm9yYW5nZS0xLTUxMHgzMjQucG5nJTIyJTJDJTBBJTBBJTdEJTI5JTNCJTBBJTdEJTI5JTNCJTBBJTBBJTdEJTI5JTNCJTJBJTJGJTBBJTBBJTNDJTJGc2NyaXB0JTNF[/vc_raw_js][/vc_column][/vc_row]","<div class=""descript"">
<h2 style=""font-weight: 400"">Цена сим-карты Orange зависит от стартового баланса</h2>
Самое дешевое предложение на сим-карту Orange:
<table class=""coast-table"" width=""100%"">
<tbody>
<tr>
<td style=""text-align: center""><b>Стартовый баланс</b></td>
<td style=""text-align: center""><span style=""color: #ff6600""><strong>+</strong></span></td>
<td style=""text-align: center""><strong>Цена сим-карты</strong></td>
<td style=""text-align: center""><span style=""color: #3498db""><strong>=</strong></span></td>
<td style=""text-align: center""><strong>Общая стоимость</strong></td>
</tr>
<tr>
<td style=""text-align: center"">€20</td>
<td style=""text-align: center""><span style=""color: #ff6600"">+</span></td>
<td style=""text-align: center"">€20</td>
<td style=""text-align: center""><span style=""color: #3498db"">=</span></td>
<td style=""text-align: center"">€40</td>
</tr>
<tr>
<td style=""text-align: center"">€35</td>
<td style=""text-align: center""><span style=""color: #ff6600"">+</span></td>
<td style=""text-align: center"">€15</td>
<td style=""text-align: center""><span style=""color: #3498db"">=</span></td>
<td style=""text-align: center"">€50</td>
</tr>
<tr>
<td style=""text-align: center"">€50</td>
<td style=""text-align: center""><span style=""color: #ff6600"">+</span></td>
<td style=""text-align: center"">€10</td>
<td style=""text-align: center""><span style=""color: #3498db"">=</span></td>
<td style=""text-align: center"">€60</td>
</tr>
<tr>
<td style=""text-align: center"">€75</td>
<td style=""text-align: center""><span style=""color: #ff6600"">+</span></td>
<td style=""text-align: center"">€5</td>
<td style=""text-align: center""><span style=""color: #3498db"">=</span></td>
<td style=""text-align: center"">€80</td>
</tr>
<tr>
<td style=""text-align: center"">€100</td>
<td style=""text-align: center""><span style=""color: #ff6600"">+</span></td>
<td style=""text-align: center"">€0</td>
<td style=""text-align: center""><span style=""color: #3498db"">=</span></td>
<td style=""text-align: center"">€100</td>
</tr>
</tbody>
</table>
<strong>Внимание!</strong> В счет Вашего баланса на Вашем номере будет активирован пакет, выбранный Вами при оформлении заказа. Срок действия пакета начинается с момента активации сим-карты.

</div>",2016-03-18,product,https://euroroaming.ru/shop/orange-s-tarifom-mundo-dlya-evropy/,0,sim--orange--go-europe,2760,,,instock,,visible,,7180,Balans,,yes,no,no,Balans-sim-karty,,no,no,no,Format,,no,no,no,Format-sim-karty,,no,no,no,Razmer-sim-karty,,yes,no,no,Summa-popolneniya,,no,no,no,,https://euroroaming.ru/wp-content/uploads/2017/06/Orange-Mundo-min.png|https://euroroaming.ru/wp-content/uploads/2016/03/OhsemPro-Trifold_6nts-3o.jpg|https://euroroaming.ru/wp-content/uploads/2016/03/Evrorouming_00000002-min.jpg|https://euroroaming.ru/wp-content/uploads/2016/03/karty-oranzh-1-min.jpg|https://euroroaming.ru/wp-content/uploads/2016/03/oranzh_2_k1ir-2q_ombq-fj.jpg|https://euroroaming.ru/wp-content/uploads/2016/03/doc03924120160506155122-9-min-min.jpg|https://euroroaming.ru/wp-content/uploads/2016/03/doc03924220160506155437-9-min.jpg|https://euroroaming.ru/wp-content/uploads/2016/03/doc03924320160506160039-9-min-min.jpg|https://euroroaming.ru/wp-content/uploads/2016/03/doc03924420160506160109-99-min-min.jpg|https://euroroaming.ru/wp-content/uploads/2016/03/Vodafone-UA-min.png|https://euroroaming.ru/wp-content/uploads/2016/03/Vodafon-Smart-passport-min.png|https://euroroaming.ru/wp-content/uploads/2016/03/Vodafon-Internet-passport-min.png|https://euroroaming.ru/wp-content/uploads/2016/03/Ortel-min.png|https://euroroaming.ru/wp-content/uploads/2016/03/orange-min.png|https://euroroaming.ru/wp-content/uploads/2016/03/doc03924420160506160109-99-min.jpg|https://euroroaming.ru/wp-content/uploads/2016/03/doc03924320160506160039-9-min.jpg|https://euroroaming.ru/wp-content/uploads/2016/03/doc03924120160506155122-9-min.jpg|https://euroroaming.ru/wp-content/uploads/2016/03/Evrorouming_00000002.png|https://euroroaming.ru/wp-content/uploads/2016/03/1.png,"Orange Mundo-min|OhsemPro-Trifold_6nts-3o|Evrorouming_00000002-min|karty-oranzh-1-min|оранж_2_k1ir-2q_ombq-fj|doc03924120160506155122-9-min-min|doc03924220160506155437 9-min|doc03924320160506160039-9-min-min|doc03924420160506160109-99-min-min|Vodafone UA|Vodafon Smart passport-min|Vodafon Internet passport-min|Ortel-min|orange-min|doc03924420160506160109 99-min|doc03924320160506160039 9-min|doc03924120160506155122 9-min|Евророуминг_(00000002)|1",||||||||||||||||||,||||||||||||||||||,||||||||||||||||||,,variable,Сим-карты,,publish,1,orange-s-tarifom-mundo-dlya-evropy,,,0,0,open,closed,2017-07-23,no,no,,no,,,,,,,,no,,,,,,,,,no,,,"18404,25506,26773,18406,26745,22313,26746,26772","a:2:{s:16:""razmer-sim-karty"";s:8:""Nano-SIM"";s:6:""balans"";s:5:""€20"";}","a:3:{s:16:""razmer-sim-karty"";a:6:{s:4:""name"";s:30:""Размер сим-карты"";s:5:""value"";s:39:""Стандарт | Micro-SIM | Nano-SIM"";s:8:""position"";s:1:""0"";s:10:""is_visible"";i:0;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:0;}s:6:""balans"";a:6:{s:4:""name"";s:12:""Баланс"";s:5:""value"";s:47:""€20 | €35 | €50 | €75 | €100 | €150"";s:8:""position"";s:1:""1"";s:10:""is_visible"";i:0;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:0;}s:37:""paket-podklyuchennyj-za-schet-balansa"";a:6:{s:4:""name"";s:65:""Пакет, подключенный за счет баланса"";s:5:""value"";s:44:""1ГБ (7€) | 2ГБ (10€) | 3ГБ (15€)"";s:8:""position"";s:1:""2"";s:10:""is_visible"";i:0;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:0;}}",2.6.14,,"s:30:""a:2:{i:4;s:1:""1"";i:5;s:1:""4"";}"";",5,4.80,2760,10350,24064,55200,2760,10350,24064,55200,,,,
18438,"Сим-карта Vodafone для Европы","[vc_row height=""auto"" us_bg_video=""0"" el_class=""discripob""][vc_column][vc_column_text]Мобильная сим-карта от европейского оператора Vodafone с подключенным тарифом «Vodafone 19» предназначена для использования во всех индивидуальных и групповых поездках в Европу.

Рекомендуем после приобретения переключиться на тариф <strong>«Vodafone 25» без абонентской платы.</strong>
<h4 class=""iconset iconset-pack"" style=""padding-top: 0;margin-bottom: 12px"">Тариф «Vodafone 19» (подключенный):</h4>
<ul style=""font-size: 17px;margin-left: 67px;font-weight: 300;margin-bottom: 0"">
 	<li><strong>Абонентская плата</strong> — 0.49€ в неделю.</li>
 	<li>Работает в странах ЕС</li>
 	<li>Интернет-пакет 1 ГБ за 6€ (далее по 2€ за каждые 100 MB)</li>
 	<li>Исходящие — 0.20€/мин + 0.20€ плата за соединение</li>
 	<li>Входящие в ЕС — 0€</li>
 	<li>СМС — 0,29€</li>
</ul>
<p style=""margin-bottom: 0px""><span style=""font-weight: 500"">Советуем подключить тариф Vodafone 25 без абонентской платы.</span></p>

<h4 class=""iconset iconset-pack"" style=""margin-bottom: 12px"">Тариф «Vodafone 25» (советуем подключить):</h4>
<ul style=""font-size: 17px;margin-left: 67px;font-weight: 300;margin-bottom: 0"">
 	<li><strong>Абонентская плата</strong> — отсутствует</li>
 	<li>Работает в странах ЕС</li>
 	<li>Интернет-пакет 1 ГБ за 6€ (далее по 2€ за каждые 100 MB)</li>
 	<li>Исходящие — 0.25€/мин + 0.20€ плата за соединение</li>
 	<li>Входящие в ЕС — 0€</li>
 	<li>СМС — 0,29€</li>
</ul>
<span style=""font-weight: 500"">Советуем подключить данный тариф в личном кабинете.</span>[/vc_column_text][vc_raw_js]JTNDc2NyaXB0JTIwdHlwZSUzRCUyMnRleHQlMkZqYXZhc2NyaXB0JTIyJTNFJTIwJTBBJTBBJTJGJTJBalF1ZXJ5JTI4ZG9jdW1lbnQlMjkucmVhZHklMjhmdW5jdGlvbiUyOCUyNCUyOSUyMCU3QiUwQSUwQSUyMCUyNCUyOCUyMi5zaW5nbGVfYWRkX3RvX2NhcnRfYnV0dG9uJTIyJTI5LmNsaWNrJTI4ZnVuY3Rpb24lMjglMjklMjAlN0IlMEF2YXIlMjBzdHIlMjAlM0QlMjAlMjQlMjglMjAlMjIud29vY29tbWVyY2UtdmFyaWF0aW9uLXByaWNlJTIwc3Bhbi5hbW91bnQlMjIlMjAlMjkudGV4dCUyOCUyOSUzQiUwQXZhciUyMGJsYSUyMCUzRCUyMCUyNCUyOCUyN2lucHV0LmlucHV0LXRleHQucXR5LnRleHQlMjclMjkudmFsJTI4JTI5JTNCJTBBc3RyJTIwJTNEJTIwc3RyLnNsaWNlJTI4MCUyQy0xJTI5JTNCJTBBJTBBdmFyJTIwc3RySW50JTIwJTNEJTIwcGFyc2VGbG9hdCUyOHN0ci5yZXBsYWNlJTI4JTJGJTJDJTJGZyUyQyUyNyUyNyUyOSUyOSUzQiUwQXZhciUyMGJsYUludCUyMCUzRCUyME51bWJlciUyOGJsYSUyOSUzQiUwQXZhciUyMGFtb3VudCUyMCUzRCUyMHN0ckludCUyMCUyQSUyMGJsYUludCUzQiUwQWNvbnNvbGUubG9nJTI4YW1vdW50JTI5JTNCJTBBJTBBY2Fycm90cXVlc3QudHJhY2slMjglMjclMjRjYXJ0X2FkZGVkJTI3JTJDJTIwJTdCJTBBJTBBJTIwJTIwJTIwJTIwJTIwJTIwJTIwJTIwJTIwJTIwJTIwJTIwJTIyJTI0bmFtZSUyMiUzQSUyMCUyMlZvZGFmb25lJTIwJUQxJTgxJTIwJUQxJTgyJUQwJUIwJUQxJTgwJUQwJUI4JUQxJTg0JUQwJUJFJUQwJUJDJTIwJUMyJUFCU21hcnQlMjBQYXNzcG9ydCVDMiVCQiUyMiUyQyUwQSUwQSUyMCUyMCUyMCUyMCUyMCUyMCUyMCUyMCUyMCUyMCUyMCUyMiUyNHVybCUyMiUzQSUyMCUyMmh0dHBzJTNBJTJGJTJGZXVyb3JvYW1pbmcucnUlMkZzaG9wJTJGdm9kYWZvbmUtcy10YXJpZm9tLXNtYXJ0LXBhc3Nwb3J0JTJGJTIyJTJDJTBBJTBBJTIwJTIwJTIwJTIwJTIwJTIwJTIwJTIwJTIwJTIwJTIwJTIyJTI0YW1vdW50JTIyJTNBJTIwYW1vdW50JTJDJTBBJTBBJTIwJTIwJTIwJTIwJTIwJTIwJTIwJTIwJTIwJTIwJTIyJTI0aW1nJTIyJTNBJTIwJTIyaHR0cHMlM0ElMkYlMkZldXJvcm9hbWluZy5ydSUyRndwLWNvbnRlbnQlMkZ1cGxvYWRzJTJGMjAxNiUyRjAzJTJGVm9kYWZvbi0xLTUxMHgzMjQucG5nJTIyJTJDJTBBJTBBJTdEJTI5JTNCJTBBJTdEJTI5JTNCJTBBJTBBJTdEJTI5JTNCJTJBJTJGJTBBJTBBJTNDJTJGc2NyaXB0JTNF[/vc_raw_js][/vc_column][/vc_row]",,2016-03-18,product,https://euroroaming.ru/shop/vodafone/,0,sim--vodafone--smart-passport,3450,,,instock,,visible,,576,Balans,,yes,no,no,Balans-sim-karty,,no,no,no,Format,,yes,no,no,Format-sim-karty,,no,no,no,Razmer-sim-karty,,no,no,no,Summa-popolneniya,,no,no,no,,https://euroroaming.ru/wp-content/uploads/2015/03/Vodafone-New-min.png|https://euroroaming.ru/wp-content/uploads/2016/03/vodafone-vosstanovlenie-min.jpg|https://euroroaming.ru/wp-content/uploads/2016/03/2x.png|https://euroroaming.ru/wp-content/uploads/2016/03/Vodafon-77-min.png|https://euroroaming.ru/wp-content/uploads/2016/03/1x.jpg|https://euroroaming.ru/wp-content/uploads/2016/03/Vodafon_magazin_-_1.png|https://euroroaming.ru/wp-content/uploads/2016/03/Image00004-1.jpg,"Vodafone New-min|vodafone восстановление-min|2x|Vodafon 77-min|1x|Водафон_магазин_-_1|Image00004-1",||||||,||||||,||||||,,variable,Сим-карты,,publish,1,vodafone,,,0,6,open,closed,2017-07-23,no,no,,no,,,,,,,,no,,,,,,,,,no,,,"24968,18445",a:0:{},"a:2:{s:6:""balans"";a:6:{s:4:""name"";s:13:""Баланс:"";s:5:""value"";s:29:""€15 | €25 | €35 | €55"";s:8:""position"";s:1:""0"";s:10:""is_visible"";i:0;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:0;}s:6:""format"";a:6:{s:4:""name"";s:13:""Формат:"";s:5:""value"";s:37:""Стандарт+Micro-SIM | Nano-SIM"";s:8:""position"";s:1:""1"";s:10:""is_visible"";i:0;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:0;}}",2.6.14,,"s:30:""a:2:{i:4;s:1:""1"";i:5;s:1:""4"";}"";",5,4.80,3450,6210,21085,21072,3450,6210,21085,21072,,,,
18443,"Vodafone UA «Red»","[vc_row height=""auto""][vc_column][vc_column_text]Сим-карта Vodafone UA с тарифом «Red» по Европе: <strong>Изменения тарифов украинского Vodafone с 29.04.2016 / <a href=""https://euroroaming.ru/kak-i-u-kogo-kupit-v-rossii-sim-karty-dlya-interneta-i-svyazi-za-granitsej/izmeneniya-v-usloviyah-ispolzovaniya-uslugi-rouming-kak-doma/"" target=""_blank"" rel=""noopener noreferrer"">Подробнее</a></strong>
<ul>
 	<li>15 стран Европы</li>
 	<li>Стоимость 1 МБ в пакете – от 0,08 грн (0,003€)</li>
 	<li>Безлимитные входящие вызовы</li>
 	<li>Исходящие вызовы по Европе – 0,50 грн/мин. (0,02€)</li>
 	<li>SMS&amp;MMS – 0,50 грн/шт. (0,02€)</li>
</ul>
<strong>Формат номера:</strong> <strong>+380 xxxxxxxxx.</strong>[/vc_column_text][vc_raw_js]JTNDc2NyaXB0JTIwdHlwZSUzRCUyMnRleHQlMkZqYXZhc2NyaXB0JTIyJTNFJTIwJTBBJTBBJTJGJTJBalF1ZXJ5JTI4ZG9jdW1lbnQlMjkucmVhZHklMjhmdW5jdGlvbiUyOCUyNCUyOSUyMCU3QiUwQSUwQSUyMCUyNCUyOCUyMi5zaW5nbGVfYWRkX3RvX2NhcnRfYnV0dG9uJTIyJTI5LmNsaWNrJTI4ZnVuY3Rpb24lMjglMjklMjAlN0IlMEF2YXIlMjBzdHIlMjAlM0QlMjAlMjQlMjglMjAlMjIud29vY29tbWVyY2UtdmFyaWF0aW9uLXByaWNlJTIwc3Bhbi5hbW91bnQlMjIlMjAlMjkudGV4dCUyOCUyOSUzQiUwQXZhciUyMGJsYSUyMCUzRCUyMCUyNCUyOCUyN2lucHV0LmlucHV0LXRleHQucXR5LnRleHQlMjclMjkudmFsJTI4JTI5JTNCJTBBc3RyJTIwJTNEJTIwc3RyLnNsaWNlJTI4MCUyQy0xJTI5JTNCJTBBJTBBdmFyJTIwc3RySW50JTIwJTNEJTIwcGFyc2VGbG9hdCUyOHN0ci5yZXBsYWNlJTI4JTJGJTJDJTJGZyUyQyUyNyUyNyUyOSUyOSUzQiUwQXZhciUyMGJsYUludCUyMCUzRCUyME51bWJlciUyOGJsYSUyOSUzQiUwQXZhciUyMGFtb3VudCUyMCUzRCUyMHN0ckludCUyMCUyQSUyMGJsYUludCUzQiUwQWNvbnNvbGUubG9nJTI4YW1vdW50JTI5JTNCJTBBJTBBY2Fycm90cXVlc3QudHJhY2slMjglMjclMjRjYXJ0X2FkZGVkJTI3JTJDJTIwJTdCJTBBJTBBJTIwJTIwJTIwJTIwJTIwJTIwJTIwJTIwJTIwJTIwJTIwJTIwJTIyJTI0bmFtZSUyMiUzQSUyMCUyMlZvZGFmb25lJTIwVUElMjAlQzIlQUJSZWQlQzIlQkIlMjIlMkMlMEElMEElMjAlMjAlMjAlMjAlMjAlMjAlMjAlMjAlMjAlMjAlMjAlMjIlMjR1cmwlMjIlM0ElMjAlMjJodHRwcyUzQSUyRiUyRmV1cm9yb2FtaW5nLnJ1JTJGc2hvcCUyRnZvZGFmb25lLXMtdGFyaWZvbS1yZWQlMkYlMjIlMkMlMEElMEElMjAlMjAlMjAlMjAlMjAlMjAlMjAlMjAlMjAlMjAlMjAlMjIlMjRhbW91bnQlMjIlM0ElMjBhbW91bnQlMkMlMEElMEElMjAlMjAlMjAlMjAlMjAlMjAlMjAlMjAlMjAlMjAlMjIlMjRpbWclMjIlM0ElMjAlMjJodHRwcyUzQSUyRiUyRmV1cm9yb2FtaW5nLnJ1JTJGd3AtY29udGVudCUyRnVwbG9hZHMlMkYyMDE1JTJGMDMlMkZWb2RhZm9uLVVBLTEtbWluLTUxMHgzMjEucG5nJTIyJTJDJTBBJTBBJTdEJTI5JTNCJTBBJTdEJTI5JTNCJTBBJTBBJTdEJTI5JTNCJTJBJTJGJTBBJTBBJTNDJTJGc2NyaXB0JTNF[/vc_raw_js][/vc_column][/vc_row]",,2016-03-18,product,https://euroroaming.ru/shop/vodafone-s-tarifom-red/,0,sim--vodafone--red,1780,,,instock,,visible,,5,Balans,,no,no,no,Balans-sim-karty,,yes,no,no,Format,,no,no,no,Format-sim-karty,,yes,no,no,Razmer-sim-karty,,no,no,no,Summa-popolneniya,,no,no,no,,https://euroroaming.ru/wp-content/uploads/2015/03/Vodafon-UA-iso-min.png|https://euroroaming.ru/wp-content/uploads/2016/03/vodafon_ukraina_1.jpg|https://euroroaming.ru/wp-content/uploads/2016/03/vodafon_ukraina_4.jpg|https://euroroaming.ru/wp-content/uploads/2016/03/vodafon_ukraina_2.jpg|https://euroroaming.ru/wp-content/uploads/2016/03/Vodafon-red.png|https://euroroaming.ru/wp-content/uploads/2016/03/Vodafon-internet-passport.png|https://euroroaming.ru/wp-content/uploads/2016/03/Vodafon.png|https://euroroaming.ru/wp-content/uploads/2016/03/ortel.png|https://euroroaming.ru/wp-content/uploads/2016/03/globalsim.png|https://euroroaming.ru/wp-content/uploads/2016/03/1-1.png,"Vodafon UA iso-min|водафон_украина_1|водафон_украина_4|водафон_украина_2|Vodafon-red|Vodafon-internet-passport|Vodafon|ortel|globalsim|1",|||||||||,|||||||||,|||||||||,,variable,Сим-карты,,publish,1,vodafone-s-tarifom-red,,,0,8,open,closed,2017-06-01,no,no,,no,,,,,,,,no,,,,,,,,,no,,,"18378,18381,18379","s:96:""a:2:{s:16:""balans-sim-karty"";s:10:""135 грн"";s:16:""format-sim-karty"";s:16:""Стандарт"";}"";","a:2:{s:16:""balans-sim-karty"";a:6:{s:4:""name"";s:30:""Баланс сим-карты"";s:5:""value"";s:63:""135 грн | 270 грн | 540 грн | 810 грн | 1345 грн"";s:8:""position"";s:1:""0"";s:10:""is_visible"";i:0;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:0;}s:16:""format-sim-karty"";a:6:{s:4:""name"";s:30:""Формат сим-карты"";s:5:""value"";s:39:""Стандарт | Micro-SIM | Nano-SIM"";s:8:""position"";s:1:""1"";s:10:""is_visible"";i:0;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:0;}}",2.6.14,,"s:18:""a:1:{i:2;s:1:""1"";}"";",1,2.00,1780,5785,18709,18697,1780,5785,18709,18697,,,,
